Country_Region,Province_State,Date,Confirmed,Deaths,Recovered,Confirmed_Cummulative,Deaths_Cummulative,Recovered_Cummulative
China,Anhui,2021-01-22,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-01-23,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-01-24,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-01-25,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-01-26,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-01-27,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-01-28,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-01-29,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-01-30,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-01-31,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-02-01,0.0,0.0,0.0,994.0,6.0,987.0
China,Anhui,2021-02-02,0.0,0.0,1.0,994.0,6.0,988.0
China,Anhui,2021-02-03,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-04,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-05,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-06,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-07,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-08,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-09,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-10,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-11,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-12,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-13,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-14,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-15,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-16,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-17,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-18,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-19,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-20,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-21,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-22,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-23,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-24,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-25,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-26,0.0,0.0,0.0,994.0,6.0,988.0
China,Anhui,2021-02-27,0.0,0.0,0.0,994.0,6.0,988.0
China,Beijing,2020-01-22,14.0,0.0,0.0,14.0,0.0,0.0
China,Beijing,2020-01-23,8.0,0.0,0.0,22.0,0.0,0.0
China,Beijing,2020-01-24,14.0,0.0,1.0,36.0,0.0,1.0
China,Beijing,2020-01-25,5.0,0.0,1.0,41.0,0.0,2.0
China,Beijing,2020-01-26,27.0,0.0,0.0,68.0,0.0,2.0
China,Beijing,2020-01-27,12.0,1.0,0.0,80.0,1.0,2.0
China,Beijing,2020-01-28,11.0,0.0,2.0,91.0,1.0,4.0
China,Beijing,2020-01-29,20.0,0.0,0.0,111.0,1.0,4.0
China,Beijing,2020-01-30,3.0,0.0,0.0,114.0,1.0,4.0
China,Beijing,2020-01-31,25.0,0.0,1.0,139.0,1.0,5.0
China,Beijing,2020-02-01,29.0,0.0,4.0,168.0,1.0,9.0
China,Beijing,2020-02-02,23.0,0.0,0.0,191.0,1.0,9.0
China,Beijing,2020-02-03,21.0,0.0,3.0,212.0,1.0,12.0
China,Beijing,2020-02-04,16.0,0.0,11.0,228.0,1.0,23.0
China,Beijing,2020-02-05,25.0,0.0,1.0,253.0,1.0,24.0
China,Beijing,2020-02-06,21.0,0.0,7.0,274.0,1.0,31.0
China,Beijing,2020-02-07,23.0,0.0,2.0,297.0,1.0,33.0
China,Beijing,2020-02-08,18.0,1.0,1.0,315.0,2.0,34.0
China,Beijing,2020-02-09,11.0,0.0,3.0,326.0,2.0,37.0
China,Beijing,2020-02-10,11.0,0.0,7.0,337.0,2.0,44.0
China,Beijing,2020-02-11,5.0,1.0,4.0,342.0,3.0,48.0
China,Beijing,2020-02-12,10.0,0.0,8.0,352.0,3.0,56.0
China,Beijing,2020-02-13,14.0,0.0,13.0,366.0,3.0,69.0
China,Beijing,2020-02-14,6.0,0.0,11.0,372.0,3.0,80.0
China,Beijing,2020-02-15,3.0,1.0,18.0,375.0,4.0,98.0
China,Beijing,2020-02-16,5.0,0.0,10.0,380.0,4.0,108.0
China,Beijing,2020-02-17,1.0,0.0,6.0,381.0,4.0,114.0
China,Beijing,2020-02-18,6.0,0.0,8.0,387.0,4.0,122.0
China,Beijing,2020-02-19,6.0,0.0,23.0,393.0,4.0,145.0
China,Beijing,2020-02-20,2.0,0.0,8.0,395.0,4.0,153.0
China,Beijing,2020-02-21,1.0,0.0,16.0,396.0,4.0,169.0
China,Beijing,2020-02-22,3.0,0.0,9.0,399.0,4.0,178.0
China,Beijing,2020-02-23,0.0,0.0,11.0,399.0,4.0,189.0
China,Beijing,2020-02-24,0.0,0.0,9.0,399.0,4.0,198.0
China,Beijing,2020-02-25,1.0,0.0,17.0,400.0,4.0,215.0
China,Beijing,2020-02-26,0.0,0.0,20.0,400.0,4.0,235.0
China,Beijing,2020-02-27,10.0,1.0,13.0,410.0,5.0,248.0
China,Beijing,2020-02-28,0.0,2.0,9.0,410.0,7.0,257.0
China,Beijing,2020-02-29,1.0,1.0,14.0,411.0,8.0,271.0
China,Beijing,2020-03-01,2.0,0.0,5.0,413.0,8.0,276.0
China,Beijing,2020-03-02,1.0,0.0,6.0,414.0,8.0,282.0
China,Beijing,2020-03-03,0.0,0.0,6.0,414.0,8.0,288.0
China,Beijing,2020-03-04,4.0,0.0,9.0,418.0,8.0,297.0
China,Beijing,2020-03-05,0.0,0.0,0.0,418.0,8.0,297.0
China,Beijing,2020-03-06,4.0,0.0,2.0,422.0,8.0,299.0
China,Beijing,2020-03-07,4.0,0.0,4.0,426.0,8.0,303.0
China,Beijing,2020-03-08,2.0,0.0,5.0,428.0,8.0,308.0
China,Beijing,2020-03-09,0.0,0.0,7.0,428.0,8.0,315.0
China,Beijing,2020-03-10,1.0,0.0,5.0,429.0,8.0,320.0
China,Beijing,2020-03-11,6.0,0.0,6.0,435.0,8.0,326.0
China,Beijing,2020-03-12,0.0,0.0,8.0,435.0,8.0,334.0
China,Beijing,2020-03-13,1.0,0.0,8.0,436.0,8.0,342.0
China,Beijing,2020-03-14,1.0,0.0,7.0,437.0,8.0,349.0
China,Beijing,2020-03-15,5.0,0.0,4.0,442.0,8.0,353.0
China,Beijing,2020-03-16,10.0,0.0,7.0,452.0,8.0,360.0
China,Beijing,2020-03-17,4.0,0.0,9.0,456.0,8.0,369.0
China,Beijing,2020-03-18,13.0,0.0,9.0,469.0,8.0,378.0
China,Beijing,2020-03-19,11.0,0.0,2.0,480.0,8.0,380.0
China,Beijing,2020-03-20,11.0,0.0,10.0,491.0,8.0,390.0
China,Beijing,2020-03-21,13.0,0.0,6.0,504.0,8.0,396.0
China,Beijing,2020-03-22,10.0,0.0,4.0,514.0,8.0,400.0
China,Beijing,2020-03-23,23.0,0.0,1.0,537.0,8.0,401.0
China,Beijing,2020-03-24,21.0,0.0,0.0,558.0,8.0,401.0
China,Beijing,2020-03-25,3.0,0.0,2.0,561.0,8.0,403.0
China,Beijing,2020-03-26,5.0,0.0,3.0,566.0,8.0,406.0
China,Beijing,2020-03-27,3.0,0.0,2.0,569.0,8.0,408.0
China,Beijing,2020-03-28,4.0,0.0,2.0,573.0,8.0,410.0
China,Beijing,2020-03-29,4.0,0.0,2.0,577.0,8.0,412.0
China,Beijing,2020-03-30,0.0,0.0,3.0,577.0,8.0,415.0
China,Beijing,2020-03-31,3.0,0.0,3.0,580.0,8.0,418.0
China,Beijing,2020-04-01,0.0,0.0,0.0,580.0,8.0,418.0
China,Beijing,2020-04-02,2.0,0.0,6.0,582.0,8.0,424.0
China,Beijing,2020-04-03,2.0,0.0,10.0,584.0,8.0,434.0
China,Beijing,2020-04-04,1.0,0.0,4.0,585.0,8.0,438.0
China,Beijing,2020-04-05,1.0,0.0,3.0,586.0,8.0,441.0
China,Beijing,2020-04-06,1.0,0.0,2.0,587.0,8.0,443.0
China,Beijing,2020-04-07,0.0,0.0,5.0,587.0,8.0,448.0
China,Beijing,2020-04-08,1.0,0.0,7.0,588.0,8.0,455.0
China,Beijing,2020-04-09,0.0,0.0,9.0,588.0,8.0,464.0
China,Beijing,2020-04-10,0.0,0.0,5.0,588.0,8.0,469.0
China,Beijing,2020-04-11,1.0,0.0,5.0,589.0,8.0,474.0
China,Beijing,2020-04-12,0.0,0.0,5.0,589.0,8.0,479.0
China,Beijing,2020-04-13,0.0,0.0,5.0,589.0,8.0,484.0
China,Beijing,2020-04-14,0.0,0.0,7.0,589.0,8.0,491.0
China,Beijing,2020-04-15,1.0,0.0,4.0,590.0,8.0,495.0
China,Beijing,2020-04-16,3.0,0.0,8.0,593.0,8.0,503.0
China,Beijing,2020-04-17,0.0,0.0,6.0,593.0,8.0,509.0
China,Beijing,2020-04-18,0.0,0.0,0.0,593.0,8.0,509.0
China,Beijing,2020-04-19,0.0,0.0,1.0,593.0,8.0,510.0
China,Beijing,2020-04-20,0.0,0.0,4.0,593.0,8.0,514.0
China,Beijing,2020-04-21,0.0,0.0,2.0,593.0,8.0,516.0
China,Beijing,2020-04-22,0.0,0.0,2.0,593.0,8.0,518.0
China,Beijing,2020-04-23,0.0,0.0,6.0,593.0,8.0,524.0
China,Beijing,2020-04-24,0.0,0.0,1.0,593.0,8.0,525.0
China,Beijing,2020-04-25,0.0,0.0,0.0,593.0,8.0,525.0
China,Beijing,2020-04-26,0.0,1.0,0.0,593.0,9.0,525.0
China,Beijing,2020-04-27,0.0,0.0,11.0,593.0,9.0,536.0
China,Beijing,2020-04-28,0.0,0.0,2.0,593.0,9.0,538.0
China,Beijing,2020-04-29,0.0,0.0,4.0,593.0,9.0,542.0
China,Beijing,2020-04-30,0.0,0.0,5.0,593.0,9.0,547.0
China,Beijing,2020-05-01,0.0,0.0,0.0,593.0,9.0,547.0
China,Beijing,2020-05-02,0.0,0.0,0.0,593.0,9.0,547.0
China,Beijing,2020-05-03,0.0,0.0,6.0,593.0,9.0,553.0
China,Beijing,2020-05-04,0.0,0.0,1.0,593.0,9.0,554.0
China,Beijing,2020-05-05,0.0,0.0,1.0,593.0,9.0,555.0
China,Beijing,2020-05-06,0.0,0.0,2.0,593.0,9.0,557.0
China,Beijing,2020-05-07,0.0,0.0,3.0,593.0,9.0,560.0
China,Beijing,2020-05-08,0.0,0.0,0.0,593.0,9.0,560.0
China,Beijing,2020-05-09,0.0,0.0,5.0,593.0,9.0,565.0
China,Beijing,2020-05-10,0.0,0.0,3.0,593.0,9.0,568.0
China,Beijing,2020-05-11,0.0,0.0,3.0,593.0,9.0,571.0
China,Beijing,2020-05-12,0.0,0.0,2.0,593.0,9.0,573.0
China,Beijing,2020-05-13,0.0,0.0,1.0,593.0,9.0,574.0
China,Beijing,2020-05-14,0.0,0.0,0.0,593.0,9.0,574.0
China,Beijing,2020-05-15,0.0,0.0,2.0,593.0,9.0,576.0
China,Beijing,2020-05-16,0.0,0.0,1.0,593.0,9.0,577.0
China,Beijing,2020-05-17,0.0,0.0,1.0,593.0,9.0,578.0
China,Beijing,2020-05-18,0.0,0.0,0.0,593.0,9.0,578.0
China,Beijing,2020-05-19,0.0,0.0,0.0,593.0,9.0,578.0
China,Beijing,2020-05-20,0.0,0.0,0.0,593.0,9.0,578.0
China,Beijing,2020-05-21,0.0,0.0,0.0,593.0,9.0,578.0
China,Beijing,2020-05-22,0.0,0.0,1.0,593.0,9.0,579.0
China,Beijing,2020-05-23,0.0,0.0,2.0,593.0,9.0,581.0
China,Beijing,2020-05-24,0.0,0.0,0.0,593.0,9.0,581.0
China,Beijing,2020-05-25,0.0,0.0,0.0,593.0,9.0,581.0
China,Beijing,2020-05-26,0.0,0.0,0.0,593.0,9.0,581.0
China,Beijing,2020-05-27,0.0,0.0,0.0,593.0,9.0,581.0
China,Beijing,2020-05-28,0.0,0.0,0.0,593.0,9.0,581.0
China,Beijing,2020-05-29,0.0,0.0,0.0,593.0,9.0,581.0
China,Beijing,2020-05-30,0.0,0.0,0.0,593.0,9.0,581.0
China,Beijing,2020-05-31,0.0,0.0,0.0,593.0,9.0,581.0
China,Beijing,2020-06-01,0.0,0.0,0.0,593.0,9.0,581.0
China,Beijing,2020-06-02,0.0,0.0,0.0,593.0,9.0,581.0
China,Beijing,2020-06-03,1.0,0.0,2.0,594.0,9.0,583.0
China,Beijing,2020-06-04,0.0,0.0,0.0,594.0,9.0,583.0
China,Beijing,2020-06-05,0.0,0.0,0.0,594.0,9.0,583.0
China,Beijing,2020-06-06,0.0,0.0,0.0,594.0,9.0,583.0
China,Beijing,2020-06-07,0.0,0.0,0.0,594.0,9.0,583.0
China,Beijing,2020-06-08,0.0,0.0,1.0,594.0,9.0,584.0
China,Beijing,2020-06-09,0.0,0.0,0.0,594.0,9.0,584.0
China,Beijing,2020-06-10,0.0,0.0,0.0,594.0,9.0,584.0
China,Beijing,2020-06-11,1.0,0.0,0.0,595.0,9.0,584.0
China,Beijing,2020-06-12,6.0,0.0,0.0,601.0,9.0,584.0
China,Beijing,2020-06-13,36.0,0.0,0.0,637.0,9.0,584.0
China,Beijing,2020-06-14,36.0,0.0,0.0,673.0,9.0,584.0
China,Beijing,2020-06-15,27.0,0.0,0.0,700.0,9.0,584.0
China,Beijing,2020-06-16,31.0,0.0,0.0,731.0,9.0,584.0
China,Beijing,2020-06-17,21.0,0.0,0.0,752.0,9.0,584.0
China,Beijing,2020-06-18,25.0,0.0,0.0,777.0,9.0,584.0
China,Beijing,2020-06-19,0.0,0.0,0.0,777.0,9.0,584.0
China,Beijing,2020-06-20,44.0,0.0,0.0,821.0,9.0,584.0
China,Beijing,2020-06-21,9.0,0.0,0.0,830.0,9.0,584.0
China,Beijing,2020-06-22,13.0,0.0,0.0,843.0,9.0,584.0
China,Beijing,2020-06-23,7.0,0.0,0.0,850.0,9.0,584.0
China,Beijing,2020-06-24,13.0,0.0,0.0,863.0,9.0,584.0
China,Beijing,2020-06-25,11.0,0.0,1.0,874.0,9.0,585.0
China,Beijing,2020-06-26,17.0,0.0,0.0,891.0,9.0,585.0
China,Beijing,2020-06-27,14.0,0.0,0.0,905.0,9.0,585.0
China,Beijing,2020-06-28,7.0,0.0,0.0,912.0,9.0,585.0
China,Beijing,2020-06-29,7.0,0.0,1.0,919.0,9.0,586.0
China,Beijing,2020-06-30,3.0,0.0,1.0,922.0,9.0,587.0
China,Beijing,2020-07-01,1.0,0.0,2.0,923.0,9.0,589.0
China,Beijing,2020-07-02,2.0,0.0,3.0,925.0,9.0,592.0
China,Beijing,2020-07-03,1.0,0.0,2.0,926.0,9.0,594.0
China,Beijing,2020-07-04,2.0,0.0,1.0,928.0,9.0,595.0
China,Beijing,2020-07-05,1.0,0.0,1.0,929.0,9.0,596.0
China,Beijing,2020-07-06,0.0,0.0,0.0,929.0,9.0,596.0
China,Beijing,2020-07-07,0.0,0.0,17.0,929.0,9.0,613.0
China,Beijing,2020-07-08,0.0,0.0,32.0,929.0,9.0,645.0
China,Beijing,2020-07-09,0.0,0.0,0.0,929.0,9.0,645.0
China,Beijing,2020-07-10,0.0,0.0,0.0,929.0,9.0,645.0
China,Beijing,2020-07-11,0.0,0.0,35.0,929.0,9.0,680.0
China,Beijing,2020-07-12,0.0,0.0,14.0,929.0,9.0,694.0
China,Beijing,2020-07-13,0.0,0.0,0.0,929.0,9.0,694.0
China,Beijing,2020-07-14,0.0,0.0,35.0,929.0,9.0,729.0
China,Beijing,2020-07-15,0.0,0.0,23.0,929.0,9.0,752.0
China,Beijing,2020-07-16,0.0,0.0,0.0,929.0,9.0,752.0
China,Beijing,2020-07-17,0.0,0.0,0.0,929.0,9.0,752.0
China,Beijing,2020-07-18,0.0,0.0,0.0,929.0,9.0,752.0
China,Beijing,2020-07-19,0.0,0.0,0.0,929.0,9.0,752.0
China,Beijing,2020-07-20,0.0,0.0,0.0,929.0,9.0,752.0
China,Beijing,2020-07-21,0.0,0.0,0.0,929.0,9.0,752.0
China,Beijing,2020-07-22,0.0,0.0,89.0,929.0,9.0,841.0
China,Beijing,2020-07-23,0.0,0.0,14.0,929.0,9.0,855.0
China,Beijing,2020-07-24,0.0,0.0,12.0,929.0,9.0,867.0
China,Beijing,2020-07-25,0.0,0.0,11.0,929.0,9.0,878.0
China,Beijing,2020-07-26,0.0,0.0,3.0,929.0,9.0,881.0
China,Beijing,2020-07-27,2.0,0.0,14.0,931.0,9.0,895.0
China,Beijing,2020-07-28,1.0,0.0,1.0,932.0,9.0,896.0
China,Beijing,2020-07-29,1.0,0.0,5.0,933.0,9.0,901.0
China,Beijing,2020-07-30,0.0,0.0,10.0,933.0,9.0,911.0
China,Beijing,2020-07-31,0.0,0.0,4.0,933.0,9.0,915.0
China,Beijing,2020-08-01,0.0,0.0,2.0,933.0,9.0,917.0
China,Beijing,2020-08-02,0.0,0.0,0.0,933.0,9.0,917.0
China,Beijing,2020-08-03,0.0,0.0,1.0,933.0,9.0,918.0
China,Beijing,2020-08-04,1.0,0.0,1.0,934.0,9.0,919.0
China,Beijing,2020-08-05,0.0,0.0,0.0,934.0,9.0,919.0
China,Beijing,2020-08-06,1.0,0.0,1.0,935.0,9.0,920.0
China,Beijing,2020-08-07,0.0,0.0,0.0,935.0,9.0,920.0
China,Beijing,2020-08-08,0.0,0.0,0.0,935.0,9.0,920.0
China,Beijing,2020-08-09,0.0,0.0,0.0,935.0,9.0,920.0
China,Beijing,2020-08-10,0.0,0.0,0.0,935.0,9.0,920.0
China,Beijing,2020-08-11,0.0,0.0,0.0,935.0,9.0,920.0
China,Beijing,2020-08-12,0.0,0.0,0.0,935.0,9.0,920.0
China,Beijing,2020-08-13,0.0,0.0,2.0,935.0,9.0,922.0
China,Beijing,2020-08-14,0.0,0.0,1.0,935.0,9.0,923.0
China,Beijing,2020-08-15,0.0,0.0,0.0,935.0,9.0,923.0
China,Beijing,2020-08-16,0.0,0.0,0.0,935.0,9.0,923.0
China,Beijing,2020-08-17,0.0,0.0,1.0,935.0,9.0,924.0
China,Beijing,2020-08-18,0.0,0.0,0.0,935.0,9.0,924.0
China,Beijing,2020-08-19,0.0,0.0,0.0,935.0,9.0,924.0
China,Beijing,2020-08-20,0.0,0.0,0.0,935.0,9.0,924.0
China,Beijing,2020-08-21,0.0,0.0,0.0,935.0,9.0,924.0
China,Beijing,2020-08-22,0.0,0.0,0.0,935.0,9.0,924.0
China,Beijing,2020-08-23,0.0,0.0,0.0,935.0,9.0,924.0
China,Beijing,2020-08-24,0.0,0.0,0.0,935.0,9.0,924.0
China,Beijing,2020-08-25,0.0,0.0,2.0,935.0,9.0,926.0
China,Beijing,2020-08-26,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-08-27,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-08-28,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-08-29,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-08-30,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-08-31,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-01,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-02,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-03,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-04,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-05,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-06,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-07,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-08,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-09,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-10,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-11,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-12,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-13,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-14,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-15,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-16,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-17,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-18,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-19,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-20,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-21,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-22,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-23,0.0,0.0,0.0,935.0,9.0,926.0
China,Beijing,2020-09-24,1.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-09-25,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-09-26,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-09-27,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-09-28,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-09-29,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-09-30,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-10-01,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-10-02,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-10-03,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-10-04,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-10-05,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-10-06,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-10-07,0.0,0.0,0.0,936.0,9.0,926.0
China,Beijing,2020-10-08,0.0,0.0,1.0,936.0,9.0,927.0
China,Beijing,2020-10-09,0.0,0.0,0.0,936.0,9.0,927.0
China,Beijing,2020-10-10,0.0,0.0,0.0,936.0,9.0,927.0
China,Beijing,2020-10-11,1.0,0.0,0.0,937.0,9.0,927.0
China,Beijing,2020-10-12,0.0,0.0,0.0,937.0,9.0,927.0
China,Beijing,2020-10-13,0.0,0.0,0.0,937.0,9.0,927.0
China,Beijing,2020-10-14,0.0,0.0,0.0,937.0,9.0,927.0
China,Beijing,2020-10-15,0.0,0.0,0.0,937.0,9.0,927.0
China,Beijing,2020-10-16,0.0,0.0,0.0,937.0,9.0,927.0
China,Beijing,2020-10-17,0.0,0.0,0.0,937.0,9.0,927.0
China,Beijing,2020-10-18,0.0,0.0,0.0,937.0,9.0,927.0
China,Beijing,2020-10-19,1.0,0.0,0.0,938.0,9.0,927.0
China,Beijing,2020-10-20,0.0,0.0,0.0,938.0,9.0,927.0
China,Beijing,2020-10-21,0.0,0.0,0.0,938.0,9.0,927.0
China,Beijing,2020-10-22,0.0,0.0,1.0,938.0,9.0,928.0
China,Beijing,2020-10-23,2.0,0.0,0.0,940.0,9.0,928.0
China,Beijing,2020-10-24,0.0,0.0,0.0,940.0,9.0,928.0
China,Beijing,2020-10-25,0.0,0.0,0.0,940.0,9.0,928.0
China,Beijing,2020-10-26,1.0,0.0,0.0,941.0,9.0,928.0
China,Beijing,2020-10-27,0.0,0.0,0.0,941.0,9.0,928.0
China,Beijing,2020-10-28,1.0,0.0,0.0,942.0,9.0,928.0
China,Beijing,2020-10-29,0.0,0.0,1.0,942.0,9.0,929.0
China,Beijing,2020-10-30,0.0,0.0,0.0,942.0,9.0,929.0
China,Beijing,2020-10-31,0.0,0.0,0.0,942.0,9.0,929.0
China,Beijing,2020-11-01,0.0,0.0,0.0,942.0,9.0,929.0
China,Beijing,2020-11-02,2.0,0.0,0.0,944.0,9.0,929.0
China,Beijing,2020-11-03,0.0,0.0,0.0,944.0,9.0,929.0
China,Beijing,2020-11-04,1.0,0.0,0.0,945.0,9.0,929.0
China,Beijing,2020-11-05,0.0,0.0,0.0,945.0,9.0,929.0
China,Beijing,2020-11-06,0.0,0.0,0.0,945.0,9.0,929.0
China,Beijing,2020-11-07,0.0,0.0,0.0,945.0,9.0,929.0
China,Beijing,2020-11-08,0.0,0.0,0.0,945.0,9.0,929.0
China,Beijing,2020-11-09,2.0,0.0,0.0,947.0,9.0,929.0
China,Beijing,2020-11-10,0.0,0.0,2.0,947.0,9.0,931.0
China,Beijing,2020-11-11,0.0,0.0,0.0,947.0,9.0,931.0
China,Beijing,2020-11-12,0.0,0.0,1.0,947.0,9.0,932.0
China,Beijing,2020-11-13,0.0,0.0,0.0,947.0,9.0,932.0
China,Beijing,2020-11-14,0.0,0.0,0.0,947.0,9.0,932.0
China,Beijing,2020-11-15,0.0,0.0,0.0,947.0,9.0,932.0
China,Beijing,2020-11-16,0.0,0.0,1.0,947.0,9.0,933.0
China,Beijing,2020-11-17,0.0,0.0,0.0,947.0,9.0,933.0
China,Beijing,2020-11-18,0.0,0.0,2.0,947.0,9.0,935.0
China,Beijing,2020-11-19,1.0,0.0,1.0,948.0,9.0,936.0
China,Beijing,2020-11-20,0.0,0.0,0.0,948.0,9.0,936.0
China,Beijing,2020-11-21,1.0,0.0,0.0,949.0,9.0,936.0
China,Beijing,2020-11-22,1.0,0.0,0.0,950.0,9.0,936.0
China,Beijing,2020-11-23,0.0,0.0,0.0,950.0,9.0,936.0
China,Beijing,2020-11-24,0.0,0.0,0.0,950.0,9.0,936.0
China,Beijing,2020-11-25,0.0,0.0,1.0,950.0,9.0,937.0
China,Beijing,2020-11-26,0.0,0.0,0.0,950.0,9.0,937.0
China,Beijing,2020-11-27,0.0,0.0,0.0,950.0,9.0,937.0
China,Beijing,2020-11-28,0.0,0.0,0.0,950.0,9.0,937.0
China,Beijing,2020-11-29,0.0,0.0,1.0,950.0,9.0,938.0
China,Beijing,2020-11-30,1.0,0.0,0.0,951.0,9.0,938.0
China,Beijing,2020-12-01,0.0,0.0,0.0,951.0,9.0,938.0
China,Beijing,2020-12-02,0.0,0.0,0.0,951.0,9.0,938.0
China,Beijing,2020-12-03,0.0,0.0,0.0,951.0,9.0,938.0
China,Beijing,2020-12-04,1.0,0.0,1.0,952.0,9.0,939.0
China,Beijing,2020-12-05,0.0,0.0,0.0,952.0,9.0,939.0
China,Beijing,2020-12-06,0.0,0.0,0.0,952.0,9.0,939.0
China,Beijing,2020-12-07,0.0,0.0,0.0,952.0,9.0,939.0
China,Beijing,2020-12-08,0.0,0.0,0.0,952.0,9.0,939.0
China,Beijing,2020-12-09,0.0,0.0,0.0,952.0,9.0,939.0
China,Beijing,2020-12-10,0.0,0.0,0.0,952.0,9.0,939.0
China,Beijing,2020-12-11,0.0,0.0,0.0,952.0,9.0,939.0
China,Beijing,2020-12-12,2.0,0.0,1.0,954.0,9.0,940.0
China,Beijing,2020-12-13,1.0,0.0,0.0,955.0,9.0,940.0
China,Beijing,2020-12-14,1.0,0.0,0.0,956.0,9.0,940.0
China,Beijing,2020-12-15,1.0,0.0,0.0,957.0,9.0,940.0
